row_id,gold,arg_pred,flat_pred,category,arg_dist,flat_dist,n_queries_arg,statement
6236,Barely-true,Pants-fire,False,both_wrong_different,2,1,2,"The United States can immediately tap a domestic energy resource of ""more than 1.5 trillion barrels of oil, six times more than Saudi Arabia."""
6239,Barely-true,Pants-fire,False,both_wrong_different,2,1,2,"Says as a result of the national health care reform, ""the Congressional Budget Office says we save $250 million over the first 10 years. Over the next 10 years, we save $1.2 trillion in savings in terms of health care."""
6262,Pants-fire,Pants-fire,False,arg_only_right,0,1,2,"""Foreign Chinese prostitution money is allegedly behind the groups funding Congressman Sean Duffy’s Republican Majority."""
6263,Half-true,Barely-true,False,both_wrong_different,1,2,3,"""There are 60,000 fewer jobs today in this state than we had in 2008."""
6264,Barely-true,Pants-fire,False,both_wrong_different,2,1,5,"Because of the health care act, ""The people who have health care and like it in this county are not going to be able to keep what they have."""
6295,Pants-fire,Pants-fire,False,arg_only_right,0,1,3,"The Affordable Care Act ""will likely go down as the biggest tax increase in history."""
6325,Half-true,Half-true,Half-true,both_correct,0,0,2,"""There's a loophole where you can sell guns without a background check … 40 percent of guns are sold that way"" at gun shows and over the Internet."
6333,False,False,Half-true,arg_only_right,0,2,4,"""What I look at every month is how many more New Jerseyans are back to work. You have another 9,900 last month that are back to work and over almost 90,000 that are back to work now since I became governor."""
6366,Barely-true,False,False,both_wrong_same,1,1,3,"""The president’s health care law raids Medicare by more than $500 billion and creates a Medicare rationing board — a group of 15 unelected bureaucrats — to slow the growth of Medicare spending."""
6401,Mostly-true,False,False,both_wrong_same,3,3,2,"Says U.S. Rep. Connie Mack IV passed ""only one bill"" in seven years."
6436,Half-true,Barely-true,False,both_wrong_different,1,2,2,"Says U.S. Senate rival Tommy Thompson is ""a big corporate lobbyist"" and has been ""lobbying during the middle of the campaign."""
6469,False,Pants-fire,False,flat_only_right,1,0,4,"Says President Obama said of the national debt, ""If I don't have this done in three years, then there's going to be a one-term proposition."""
6473,True,True,False,arg_only_right,0,4,1,Says Paul Ryan's budget relies on the same $700 billion in savings from Medicare that Mitt Romney and other Republicans have been attacking Democrats about.
6513,False,Pants-fire,False,flat_only_right,1,0,3,"The Obama administration ""leaked information, deliberately or otherwise, that led to the identification of the Pakistani doctor that helped us in achieving our goals and killing bin Laden."""
6532,Mostly-true,Mostly-true,False,arg_only_right,0,3,4,"""His new running mate, Congressman Ryan, put forward a plan that would let Governor Romney pay less than 1 percent in taxes each year."""
6571,Half-true,Half-true,False,arg_only_right,0,2,3,"Says they said ""it was impossible to balance a budget at the same time, with an $11 billion deficit"" and ""we did it."""
6577,Half-true,False,False,both_wrong_same,2,2,1,"""Last month, 44 of the 50 states saw an increase in the unemployment rate."""
6579,Half-true,False,False,both_wrong_same,2,2,5,"Says ""President Obama and his National Labor Relations Board"" sued Boeing over its decision to open a plant in South Carolina."
6604,Barely-true,Half-true,False,both_wrong_different,1,1,9,"""When Tim Kaine was governor, spending soared, blowing holes in the budget every year."""
6610,Mostly-true,Half-true,False,both_wrong_different,1,3,4,"The unemployment rate is declining faster in Tampa ""than almost anywhere else."""
6637,False,Pants-fire,False,flat_only_right,1,0,2,"When it comes to jobless workers, ""Mitt Romney says he likes to fire people."""
6649,Barely-true,False,False,both_wrong_same,1,1,3,"""We know there are more Democrats in Georgia than Republicans. We know that for a fact."""
6665,Half-true,False,False,both_wrong_same,2,2,3,"Mitt Romney ""said it was 'tragic' to end the war in Iraq."""
6699,Pants-fire,False,False,both_wrong_same,1,1,3,"""Sen. Bob Menendez voted to enact a new tax on the sale of homes of 3.8%."""
6720,False,False,False,both_correct,0,0,2,"U.S. House opponent Paul Ryan supports ""cutting funding for veterans by 24 percent."""
6743,False,False,False,both_correct,0,0,1,"Says ""the governor is going around the state talking about [how] we should fund an income tax cut"" that benefits higher income earners and not lower income earners"
6745,Mostly-true,Mostly-true,Barely-true,arg_only_right,0,2,4,"Says Barack Obama's comments indicate he ""believes in redistribution"" of wealth."
6772,Pants-fire,Pants-fire,False,arg_only_right,0,1,2,"Says ""One of the state’s largest governments made charging this tax one of their top priorities just this year."""
6774,Mostly-true,Barely-true,False,both_wrong_different,2,3,6,"Bill Nelson voted to confirm Sonia Sotomayor, ""who signed a Supreme Court opinion saying Americans do not have an individual right to own firearms."""
6795,Barely-true,False,Half-true,both_wrong_different,1,1,1,"Says the government has ""gotten the TARP money back plus a profit."""
6811,Mostly-true,Half-true,False,both_wrong_different,1,3,3,"Chinese tire imports threatened 1,000 American jobs, so President Obama ""stood up to China and protected American workers. Mitt Romney attacked Obama's decision."""
6812,Barely-true,False,Barely-true,flat_only_right,1,0,7,"The Obama administration’s ""green"" stimulus program ""funneled close to $2 billion dollars to overseas firms,"" creating thousands of jobs in China."
6813,Barely-true,Half-true,False,both_wrong_different,1,1,4,"Says President Barack Obama ""already passed all these Obamacare taxes. About a dozen of them hit middle-income taxpayers."""
6816,Barely-true,Barely-true,False,arg_only_right,0,1,5,"Under Barack Obama, the U.S. now has the ""lowest workforce since (President Jimmy) Carter."""
6821,Pants-fire,False,Half-true,both_wrong_different,1,3,1,"""(Barack Obama) says he’s going to reduce the long-term debt and deficit by $4 trillion, doesn’t say how he's going to do it."""
6839,Barely-true,Barely-true,False,arg_only_right,0,1,4,Says U.S. Senate opponent Tommy Thompson favors raising taxes on small businesses.
6849,Barely-true,False,False,both_wrong_same,1,1,4,"""Pre-existing conditions are covered under my (health care) plan."""
6857,False,Half-true,False,flat_only_right,2,0,2,"""In one year, (President Obama) provided $90 billion in breaks to the green energy world … into solar and wind, to Solyndra and Fisker and Tesla and Ener1."""
6858,Mostly-true,Mostly-true,False,arg_only_right,0,3,3,"Says opponent U.S. Rep. Gwen Moore ‘is Wisconsin’s most absent member of Congress, missing nearly 17 percent of the House votes in the second quarter of 2012.’"
6879,Barely-true,False,False,both_wrong_same,1,1,2,"""We need a Senator who shows up to work. Sherrod Brown missed over 350 official votes."""
6884,Half-true,False,False,both_wrong_same,2,2,3,"Bill Nelson ""leased land that he owned for six cows, taking advantage of an agricultural tax loophole to dodge $43,000 in taxes just last year."""
6905,Mostly-true,Mostly-true,False,arg_only_right,0,3,2,"""The Canadians — they (dropped) their tax rates to 15 percent. The average tax rate on businesses in the industrialized world is 25 percent."""
6919,Barely-true,Barely-true,False,arg_only_right,0,1,4,"""The tax burden on Virginia families was lower under Tim Kaine than under George Allen."""
6922,Barely-true,Pants-fire,False,both_wrong_different,2,1,5,"Says Adam Hasner ""gives the wealthy tax breaks worth $250,000 a year but hikes middle class taxes $2,000."""
6933,Half-true,Half-true,False,arg_only_right,0,2,3,"""Oil production is down 14 percent this year on federal land."""
6945,Barely-true,False,False,both_wrong_same,1,1,3,"""Sherrod Brown supported President Obama's $453 billion tax increase."""
6953,Half-true,False,False,both_wrong_same,2,2,3,"Says Connie Mack ""is protecting Chevron oil from a multi-billion dollar lawsuit over pollution of rivers and rainforests."""
6982,Half-true,Pants-fire,False,both_wrong_different,3,2,2,"""A few months ago when you were asked what's the biggest geopolitical threat facing America, you said Russia."""
7008,Mostly-true,Mostly-true,Half-true,arg_only_right,0,1,4,"""6,400 Ohioans ... lost manufacturing jobs in the month of September."""
7038,True,True,False,arg_only_right,0,4,3,"""There is no war on coal. Period. There are more coal jobs and more coal produced in Ohio than there were five years ago, in spite of the talking points and the yard signs."""
7044,Barely-true,False,False,both_wrong_same,1,1,2,Says the NAACP's Ohio chapter has endorsed Issue 2.
7051,Half-true,Barely-true,False,both_wrong_different,1,2,4,"Says Jim Renacci has ""consistently voted"" for loopholes that ""encourage outsourcing of our jobs."""
7073,Barely-true,Half-true,False,both_wrong_different,1,1,4,"""Mitt Romney made over a hundred million dollars by shutting down (a Marion, Ind. paper) plant."""
7111,Barely-true,False,False,both_wrong_same,1,1,3,"Says the initial Portland plastic bag ban represented ""only a modest share of total single-use checkout bag use."""
7118,Half-true,Half-true,False,arg_only_right,0,2,3,"""Our welfare system now consumes 42 percent of our budget."""
7135,Pants-fire,Pants-fire,False,arg_only_right,0,1,3,"""If you and I fail to defund ObamaCare now, some 16,000 new IRS agents will be begin prying into our private medical records, eyeing each and every one of our treatments and prescriptions for ""violations’."""
7136,Barely-true,Half-true,False,both_wrong_different,1,1,3,"Says the state is required ""pick up 70 percent of the cost"" of K-12 education."
7145,True,Mostly-true,False,both_wrong_different,1,4,2,"Says that in 2011, Oregon had ""the second fastest growing economy in the nation."""
7164,True,False,False,both_wrong_same,4,4,2,"Agriculture ""is the strongest industry in Ohio."""
7195,Barely-true,Pants-fire,False,both_wrong_different,2,1,2,"Says Charlie Crist and Missouri Rep. Todd Akin ""hold same abortion views. No exception except the life of the mother."""
7197,Mostly-true,True,False,both_wrong_different,1,3,3,"Says the Nike bill ""is not a tax break ... this does not lower the taxes that Nike will pay nor does it prevent the Legislature from raising those taxes in the future."""
7211,False,Pants-fire,False,flat_only_right,1,0,3,"""The problem with raising tax rates on the wealthiest Americans is that more than half of them are small business owners."""
7223,Mostly-true,Mostly-true,Half-true,arg_only_right,0,1,2,"""Eleven states complete their [legislative] sessions within three calendar months, and another five only meet biennially."""
7230,Half-true,False,False,both_wrong_same,2,2,2,"Says in fiscal year 2011, the state had ""a projected $11 billion deficit."""
7244,False,False,False,both_correct,0,0,2,"""The amount of money that we put into running our own state legislature is nearly as much as we put into the University of Rhode Island."""
7268,Mostly-true,Mostly-true,False,arg_only_right,0,3,4,"""Nearly a quarter of all adults in this state have some college credit without a degree."""
7271,True,Mostly-true,False,both_wrong_different,1,4,3,"""It costs $10,000 a year to keep a child in school; it costs $30,000 a year to keep someone in prison."""
7272,Barely-true,Half-true,False,both_wrong_different,1,1,4,Social Security has nothing to do with the federal deficit.
7288,False,Pants-fire,False,flat_only_right,1,0,5,"Says Virginia economic development officials ""decided they didn’t want to bid on"" his company's electric automobile plant."
7334,Half-true,Half-true,Barely-true,arg_only_right,0,1,5,"Says his budget provides ""the highest state funding level in history"" for education."
7336,Barely-true,False,False,both_wrong_same,1,1,4,Says that 9 million to 50 million undocumented immigrants live in the United States.
7340,True,Mostly-true,Barely-true,both_wrong_different,1,3,3,"""A majority of Americans agree with"" a ban on assault weapons. ""And by the way, so did Ronald Reagan."""
7344,Barely-true,False,False,both_wrong_same,1,1,3,"""We’re taxing our small businesses now at rates higher than corporations."""
7378,Half-true,Half-true,False,arg_only_right,0,2,3,"Military spending cuts, known as the sequester, were President Barack Obama’s idea."
7379,Mostly-true,Mostly-true,Mostly-true,both_correct,0,0,3,"Says ""overwhelming majorities of Americans"" support gun legislation ""like background checks."""
7387,Barely-true,Half-true,False,both_wrong_different,1,1,3,"""Agriculture has always required a significant workforce from abroad."""
7401,Mostly-true,False,False,both_wrong_same,3,3,4,"Says, ""Statistics indicate that one in eight children, and one in 18 adults in Oregon suffers from mental illness."""
7416,Barely-true,False,False,both_wrong_same,1,1,5,"""The group that supported the president’s health care bill the most? Latinos."""
7418,Mostly-true,Half-true,False,both_wrong_different,1,3,3,"Says, ""when this governor came to office, he had (an) 11 billion dollar  - I call it mismanagement – deficit."""
7426,Pants-fire,Pants-fire,False,arg_only_right,0,1,1,"""There’s more murders with hammers last year than...shotguns and pistols and AK-47s."""
7442,Barely-true,False,Barely-true,flat_only_right,1,0,4,"If the sequester hits, federal prosecutors will have to ""let criminals go."""
7448,True,Mostly-true,False,both_wrong_different,1,4,4,Felony crimes in the city of Atlanta are the lowest they have been since 1969.
7461,Barely-true,False,False,both_wrong_same,1,1,5,"""There are literally teachers now who are getting pink slips"" because of sequestration."
7524,Half-true,Half-true,False,arg_only_right,0,2,4,"The transportation package passed by the General Assembly would impose the ""largest tax increase in Virginia’s history."""
7529,False,False,False,both_correct,0,0,2,"""There is no clinical evidence that vaccinating healthcare workers protects patients."""
7537,Half-true,False,False,both_wrong_same,2,2,2,"The United States spends ""$2.2 billion on free cell phones, $27 million on Moroccan pottery classes"" and pays for ""the travel expenses for the watermelon queen in Alabama."""
7541,Half-true,False,False,both_wrong_same,2,2,1,"Said the year before he took office, the state lost 119,000 private-sector jobs, labeling them ""Corzine jobs losses of 2009."""
7543,Pants-fire,Pants-fire,False,arg_only_right,0,1,4,"""Scientists tell us that we could have a cure in 10 years for Alzheimer's"" were it not for ""overzealous regulators, excessive taxation and greedy litigators."""
7545,Barely-true,False,False,both_wrong_same,1,1,3,Says bag litter increased after San Francisco banned single-use shopping bags.
7552,Mostly-true,False,False,both_wrong_same,3,3,3,"Georgia loses ""millions of dollars of revenue because people go out of state to buy fireworks."""
7562,Mostly-true,Mostly-true,False,arg_only_right,0,3,4,"""Already, a prototype driverless car has traveled more than 300,000 miles in the crowded maze of California streets without a single accident."""
7565,Mostly-true,Mostly-true,Barely-true,arg_only_right,0,2,3,"""Quite frankly, it was during the Bush years of spending, multiplied now by the Obama years that we have this mess."""
7577,Mostly-true,Mostly-true,False,arg_only_right,0,3,1,"When students leave our high schools and they go to the community college, 70-75 percent of them have to pay to take remedial math."
7665,True,Mostly-true,Half-true,both_wrong_different,1,2,1,"Polls show that Americans ""overwhelmingly"" support ""expanding background checks."""
7667,Barely-true,False,False,both_wrong_same,1,1,4,"The Manchin-Toomey amendment ""would have criminalized certain private transfers of firearms between honest citizens, requiring lifelong friends, neighbors and some family members"" to get government approval."
7676,Barely-true,Pants-fire,False,both_wrong_different,2,1,4,"If an individual is determined ""to commit suicide, the availability of a gun is not a factor"" because they will find a way."
7677,Mostly-true,True,False,both_wrong_different,1,3,3,"""The sex-offender registry has been around for a long time, and the research that's out there says that it has no positive impact on the public safety."""
7678,False,Pants-fire,False,flat_only_right,1,0,4,"Says ""If you compare the Portland Metro area to the CDC’s statewide cavity rates ... the Portland Metro area would actually rank as having the 15th lowest cavity rate in the U.S."""
7680,Mostly-true,Mostly-true,False,arg_only_right,0,3,3,"""No poll done this year ... shows less than a majority to reinstate a federal ban on assault weapons."""
7685,Half-true,Half-true,False,arg_only_right,0,2,2,"Right now, if Rhode Island police come across a young person with a gun, ""they really don't legally have the right to take it away from them."""
7692,Mostly-true,Mostly-true,False,arg_only_right,0,3,4,"Says 315,000 mostly minority Texas students are enrolled in failing schools."
7695,True,Mostly-true,Half-true,both_wrong_different,1,2,3,On allowing a vote on universal gun background checks in the U.S. Senate.
7698,True,False,False,both_wrong_same,4,4,3,Says the U.S. fleet of attack submarines is scheduled to fall below the 48 boats that Navy says it needs to carry out current missions.
7706,Half-true,Half-true,Half-true,both_correct,0,0,2,"""Narragansett Bay waters are getting warmer -- 4 degrees Fahrenheit warmer in the winter since the 1960s."""
7721,Half-true,Half-true,False,arg_only_right,0,2,4,"Federal prosecutions for lying on background checks to buy guns are ""down 40 percent"" under President Barack Obama."
7728,Mostly-true,Mostly-true,False,arg_only_right,0,3,2,"""We’re spending less money today, in upcoming fiscal year 2014 than the Corzine-Buono budget spent in fiscal year 2008."""
7744,Mostly-true,Half-true,False,both_wrong_different,1,3,3,Says state’s mandated tests come from an English company.
7758,Mostly-true,Mostly-true,False,arg_only_right,0,3,4,"Among Hispanics, support for immigration reform is close to universal."
7771,Half-true,False,False,both_wrong_same,2,2,3,"""Two years ago Providence alone spent $50,000 a year notifying the school department"" about residents in the state's sex offender registry."
7775,Half-true,False,False,both_wrong_same,2,2,2,"""Only three in 10 young Americans under 30 -- 30 percent under 30 -- have full-time work."""
7780,Barely-true,Pants-fire,Half-true,both_wrong_different,2,1,1,"""Over the last several months, there was a review board headed by two distinguished Americans, Mike Mullen and Tom Pickering, who investigated every element of"" the Benghazi incident."
7806,False,Pants-fire,False,flat_only_right,1,0,3,"A referendum ""gives the people the chance to decide"" on cutting the Milwaukee County Board budget by two-thirds"
7810,Mostly-true,Mostly-true,False,arg_only_right,0,3,4,"""This budget also reflects the smallest state government workforce per 1,000 residents in Florida in this century."""
7814,Mostly-true,Half-true,Half-true,both_wrong_same,1,1,2,"""New Jersey's governor cut $1.6 billion from public education while handing out $2.1 billion in corporate tax breaks, more than the entire previous decade."""
7819,True,Mostly-true,False,both_wrong_different,1,4,1,"""18 percent of our land in our state right now is either federally, state or county owned for conservation purposes."""
7823,Half-true,True,Half-true,flat_only_right,2,0,3,"""To hear Gov. Christie tell it, everything in New Jersey is going just fine. Well I see another New Jersey with 400,000 unemployed. One of the worst jobless rates in the country. Working and middle class families have seen costs soar, from property taxes to college tuition."""
7827,Barely-true,False,False,both_wrong_same,1,1,7,"""Half of all hospitalized seniors are suffering from malnutrition so severe that it either caused their illness or it prevents them from getting better."""
7834,True,False,False,both_wrong_same,4,4,1,"""Nothing in the Constitution explicitly guarantees our right to vote."""
7838,Pants-fire,Pants-fire,False,arg_only_right,0,1,4,"Says the word ""Dhimmitude"" is on page 107 of the health care law and means ""Muslims are specifically exempted from the government mandate to purchase insurance."""
7876,Pants-fire,False,False,both_wrong_same,1,1,3,"Says ""At age 76 when you most need it, you are not eligible for cancer treatment"" under Affordable Care Act."
7877,Mostly-true,Half-true,Half-true,both_wrong_same,1,1,2,"""Black children constitute 18 percent of the nation's public school population but 40 percent of the children who are suspended or expelled."""
7881,Mostly-true,Half-true,False,both_wrong_different,1,3,2,"The problem of unwanted sexual contacts in the military ""is not just a woman's issue. More than half of the victims are men."""
7886,Mostly-true,Half-true,False,both_wrong_different,1,3,3,"""We haven't had a Republican senator in Washington for ... why, I think Clifford Case was our last Republican senator."""
7900,Half-true,Half-true,Barely-true,arg_only_right,0,1,2,"The Wisconsin Economic Development Corporation is a ""proven job creator."""
7930,True,Mostly-true,False,both_wrong_different,1,4,2,"Says 97 percent of food stamp benefits ""are paid in the proper amounts to people who are really eligible."""
7952,False,Pants-fire,False,flat_only_right,1,0,2,"The immigration bill ""has a specific provision that says that Secretary Napolitano does not have to build any fence if she chooses not to."""
7970,False,Half-true,Half-true,both_wrong_same,2,2,2,"""Nearly 70 percent of all federal spending will go towards Social Security, Medicare, and Medicaid"" in fiscal year 2014."
8011,True,True,False,arg_only_right,0,4,2,"Says Austin is the ""largest city in America without a congressional district anchored in it."""
8030,Barely-true,False,False,both_wrong_same,1,1,5,"""In the 513 days between Trayvon dying, and today’s verdict, 11,106 African-Americans have been murdered by other African-Americans."""
8035,False,Pants-fire,False,flat_only_right,1,0,4,"Says in Texas ""it's legal to shoot someone who's committing a ‘public nuisance’ under the cover of dark."""
8062,Half-true,Pants-fire,False,both_wrong_different,3,2,5,"Says last year ""13 million (health insurance) rebates went out, in all 50 states. Another 8.5 (million) rebates are being sent out this summer, averaging around 100 bucks each."""
8103,Half-true,Mostly-true,Barely-true,both_wrong_different,1,1,3,"""The fact is that red light cameras change driver behavior and cut down on the most dangerous types of accidents."""
8104,Mostly-true,False,False,both_wrong_same,3,3,1,"""A high school dropout makes on average $19,000 a year, a high school graduate makes $28,000 a year, a college graduate makes $51,000 a year."""
8146,Mostly-true,False,False,both_wrong_same,3,3,1,"Says President Barack Obama ""has taken 92 days of vacation since he was sworn in,"" compared to 367 for President George W. Bush at the same point in his presidency."
8151,False,Pants-fire,False,flat_only_right,1,0,3,"Of the roughly 15 percent of Americans who don’t have health insurance, ""half of them made more than $50,000 a year."""
8159,Half-true,False,False,both_wrong_same,2,2,4,"Says that each year, about 25,000 American women become pregnant through rape or incest."
8162,Mostly-true,True,Half-true,both_wrong_different,1,1,4,"Marijuana is ""less toxic"" than alcohol."
8170,Pants-fire,False,False,both_wrong_same,1,1,3,"Under Obamacare, ""The IRS will have access to the American people’s protected health care information."""
8192,Barely-true,Half-true,False,both_wrong_different,1,1,5,"Miami-Dade County is the ""No. 1 donor county in the state."""
8240,False,False,False,both_correct,0,0,4,"""Wind power is the most undependable form of renewable energy."""
8294,Mostly-true,False,False,both_wrong_same,3,3,4,"In Florida ""we have 75,000 on (a) waiting list for child care and 23,000 on waiting lists"" for community care for the elderly."
8303,Half-true,Half-true,False,arg_only_right,0,2,4,"Tuition at Rutgers has increased 10 percent since Gov. Chris Christie took office because he ""cut funding for higher education."""
8320,Mostly-true,Mostly-true,False,arg_only_right,0,3,3,"""Today many Florida teachers are at risk of having their pay impacted by the performance of children who are not even in their classrooms or subject areas."""
8336,True,True,Half-true,arg_only_right,0,2,3,"If sea levels rise six feet due to climate change, Waterplace Park in Providence and Wickford village would be swamped"
8340,False,False,False,both_correct,0,0,2,"""A strong bipartisan majority"" in the House of Representatives ""voted to defund Obamacare."""
8372,Barely-true,Pants-fire,False,both_wrong_different,2,1,4,"Any state tax law has to start in the House and the renewal of the state hospital bed tax this year started in the Senate, which is unconstitutional."
8419,False,False,Barely-true,arg_only_right,0,1,6,"""Virtually every person across this country has seen premiums going up and up and up"" due to Obamacare."
8433,Mostly-true,Mostly-true,False,arg_only_right,0,3,6,"""Property taxes have increased 20 percent under four years of Chris Christie."""
8434,Barely-true,False,False,both_wrong_same,1,1,3,"""Mark Herring voted to allow sex offenders, including rapists, to serve shorter sentences."""
8486,True,True,Half-true,arg_only_right,0,2,1,"""Even after Obamacare is fully implemented, there still will be tens of millions of people not covered."""
8498,Mostly-true,Half-true,False,both_wrong_different,1,3,4,"""Providence has more of its pension fund invested in hedge funds and is less transparent"" about it than the state."
8503,True,True,Barely-true,arg_only_right,0,3,3,"""Before the Republican wave in 2010, Democrats had an advantage on the generic ballot in Congress. Even in 1994 with the Gingrich revolution ... Democrats had that advantage."""
8511,Half-true,Half-true,False,arg_only_right,0,2,4,"A planning group said that to meet anticipated traffic demands by 2035, Interstate 35 between Austin and Round Rock will need a dozen additional lanes going north and 14 additional southbound lanes."
8519,False,Pants-fire,False,flat_only_right,1,0,2,"Says Kay Hagan ""supports waivers for friends of Obama and special treatment for Congress and their staffs."""
8533,Barely-true,Half-true,Half-true,both_wrong_same,1,1,8,"""The majority of people travelling to these destination resorts are not going for the primary purpose of gambling."""
8549,Barely-true,Pants-fire,False,both_wrong_different,2,1,2,"""Onion Creek’s highest flow rate"" on a recent night of flooding ""was 120,000 cubic feet per second, which is nearly double the average flow rate of Niagara Falls."""
8552,Half-true,False,False,both_wrong_same,2,2,5,"Obamacare ""was the Republican plan in the early '90s."""
8557,True,Mostly-true,False,both_wrong_different,1,4,1,"The United States ""has never been richer, if you look at per capita GDP."""
8558,False,Pants-fire,False,flat_only_right,1,0,3,"Rhode Island's unemployment insurance system ""is the most expensive such system in the country."""
8567,Half-true,Pants-fire,Pants-fire,both_wrong_same,3,3,2,"Says Thomas Jefferson said, ""You might be able to fool the people for awhile, and they may go astray, but sooner or later the American people are going to wake up and they will correct the course."""
8576,True,Mostly-true,Half-true,both_wrong_different,1,2,1,"""Nearly 20% of our residents"" are born abroad."
8595,Barely-true,False,False,both_wrong_same,1,1,3,"Mark Warner cast ""the tiebreaking vote"" to pass Obamacare."
8606,Half-true,False,Half-true,flat_only_right,2,0,3,"""Republicans have proposed dozens of (health care) solutions designed to help control costs and improve quality."""
8667,True,True,False,arg_only_right,0,4,3,"Iran President Hassan ""Rouhani has more Cabinet members with Ph.D.s from American universities"" than members of Barack Obama’s Cabinet."
8673,True,True,False,arg_only_right,0,4,4,"""Whether the Amendment passes or not, the medical use of marijuana is a federal criminal offense."""
8676,Barely-true,Barely-true,False,arg_only_right,0,1,2,"Gov. Rick Scott ""backed the federal shutdown."""
8683,True,True,Barely-true,arg_only_right,0,3,3,"""Medicare costs have slowed down dramatically. In fact, the first two months of this fiscal year, Medicare costs were down even in nominal terms relative to the previous year."""
8689,Half-true,False,False,both_wrong_same,2,2,6,"""There never really was a 'Hastert Rule.' """
8710,Mostly-true,Half-true,False,both_wrong_different,1,3,2,"""Of all cities in the United States with more than 100,000 people, Providence is the 183rd safest."""
8758,Half-true,Half-true,Half-true,both_correct,0,0,4,"""Unemployment insurance kept more than 620,000 children out of poverty in 2012."""
8761,False,Pants-fire,False,flat_only_right,1,0,4,"A judge's order means there's a ""Constitution exemption zone"" if you live ""within 100 miles of the United States border."""
8764,Mostly-true,Mostly-true,False,arg_only_right,0,3,4,"""I cut spending while serving in the state Legislature"""
8809,True,Half-true,False,both_wrong_different,2,4,2,"The average Georgia family makes $6,000 less than the average family did 10 years ago when inflation is factored in."
8830,Half-true,False,Half-true,flat_only_right,2,0,2,"""The $18.8 billion in funding for K-12 education funding is the highest in Florida history and includes a record $10.6 billion in state funds."""
8841,Mostly-true,Mostly-true,Barely-true,arg_only_right,0,2,3,"""The federal minimum wage is worth about 20 percent less than it was when Ronald Reagan"" gave his first address to a joint session of Congress."
8849,Half-true,Mostly-true,False,both_wrong_different,1,2,4,"""Of the 20 bills [Rep. David] Cicilline has sponsored in his three years in office, not a single one has advanced past the embryonic committee stage."""
8853,False,Pants-fire,False,flat_only_right,1,0,3,"Says President Barack Obama ""spent nearly a trillion dollars on make-work government jobs."""
8855,Mostly-true,True,False,both_wrong_different,1,3,2,"""I never gave up custody of my children. I never lost custody of my children."""
8869,Mostly-true,False,False,both_wrong_same,3,3,4,"""Eighty-five percent of the states in the United States that had electrocution have now abolished it."""
8902,Mostly-true,False,False,both_wrong_same,3,3,3,Female buffalo lead the herd.
8924,Mostly-true,Mostly-true,False,arg_only_right,0,3,3,"Dollar General ""added 2,500 stores and 20,000 jobs"" during his four-year tenure as CEO."
8941,True,False,False,both_wrong_same,4,4,1,"The words ""subhuman mongrel,"" which Ted Nugent called President Barack Obama, were used by the Nazis to ""justify the genocide of the Jewish community."""
8944,Mostly-true,False,False,both_wrong_same,3,3,3,"Chris Christie ""helped funnel $6 million in federal Hurricane Sandy money to a senior center in Belleville, N.J., a place that suffered no damage."""
8946,True,False,False,both_wrong_same,4,4,2,"""When the Dallas/Fort Worth Airport needed to stop its earthquake spike a few years ago, they temporarily shut down the wells that were injecting fracking fluid into the ground ... (and) those earthquakes stopped."""
8960,Mostly-true,Half-true,False,both_wrong_different,1,3,4,"""There are 4.7 percent of Virginians who are minimum wage earners who are over 25 years of age working full-time and trying to raise a family."""
8961,Half-true,False,False,both_wrong_same,2,2,4,"""Chained CPI would save $1 trillion in the second decade off the federal budget debt,"" a report shows."
8963,Pants-fire,Pants-fire,False,arg_only_right,0,1,7,"""Mitch McConnell voted with Harry Reid to infringe on our gun rights."""
8979,Barely-true,Barely-true,False,arg_only_right,0,1,5,"Says Tom Cotton’s vote in Congress to change Medicare ""will increase out-of-pocket expenses for every senior in Arkansas."""
8986,Mostly-true,Half-true,Half-true,both_wrong_same,1,1,2,"""Fewer black and Latino men participate in the labor force, compared to young white men."""
8990,Mostly-true,Mostly-true,False,arg_only_right,0,3,4,"""The (Russian) ruble is already going down."""
9003,Barely-true,Pants-fire,False,both_wrong_different,2,1,4,"""All of Florida's four-year state colleges now offer bachelor's degrees for only $10,000."""
9033,True,False,False,both_wrong_same,4,4,1,"""The average family (is) now bringing home $4,000 less than they did just five years ago."""
9050,Mostly-true,Half-true,False,both_wrong_different,1,3,5,"Says President Barack Obama’s approval rating ""gained 3 points in the last couple months."""
9052,Mostly-true,False,False,both_wrong_same,3,3,2,"Dan Patrick ""called for increasing the gas tax and the state sales tax."""
9091,False,Pants-fire,False,flat_only_right,1,0,1,"The percentage of black children born without a father in the home has risen from 7 percent in 1964 to 73 percent today, due to changes from President Lyndon Johnson’s Great Society."
9092,Barely-true,Half-true,False,both_wrong_different,1,1,3,"Because of the federal health care law, ""300,000 health plans canceled"" in Florida."
9093,Barely-true,Pants-fire,False,both_wrong_different,2,1,3,"""Obamacare will drive 2.5 million Americans out of the workforce."""
9095,Pants-fire,Pants-fire,False,arg_only_right,0,1,1,"Says Marco Rubio believes the earth is 9,000 years old and that humans hunted dinosaurs to extinction; says  Rand Paul believes the earth is 10,000 years old and God removed dinosaurs ""to make space for humans."""
9101,Half-true,Mostly-true,Half-true,flat_only_right,1,0,3,"""Women take birth control, more than half of them, as a medication for other conditions."""
