row_id,gold,arg_pred,flat_pred,category,arg_dist,flat_dist,n_queries_arg,statement
13116,Mostly-true,Half-true,False,both_wrong_different,1,3,3,"""Welcome to #Houston, the most #diverse city in #America."""
13118,True,True,False,arg_only_right,0,4,1,"""Most private sector jobs in the history of Buffalo exist in Buffalo today"""
13136,True,True,Barely-true,arg_only_right,0,3,2,"According to ""independent experts,"" Donald Trump's tax plan ""would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy."""
13155,False,Pants-fire,False,flat_only_right,1,0,3,"Says Ron Johnson ""helped companies ship jobs overseas."""
13163,Half-true,Half-true,False,arg_only_right,0,2,2,"""If you look at any real analysis,"" the Trans-Pacific Partnership is ""going to generate better-paying jobs that are more stable."""
13184,Mostly-true,Mostly-true,False,arg_only_right,0,3,3,"Says Tim Kaine ""actually tried to raise taxes by about $4 billion."""
13188,False,Barely-true,False,flat_only_right,1,0,4,"""10 cents on the dollar from the Clinton Foundation goes to charitable causes."""
13205,True,Mostly-true,Barely-true,both_wrong_different,1,3,2,"""Repeated requests for additional security in Benghazi were routinely denied"" by Hillary ""Clinton’s State Department."""
13262,Barely-true,Barely-true,False,arg_only_right,0,1,3,"Says Libya ""Ambassador (Christopher) Stevens sent 600 requests for help"" in Benghazi."
13263,Half-true,Half-true,False,arg_only_right,0,2,3,"Says Donald Trump’s plan to repeal the estate tax would mean the Walmart Walton family would ""get a $53 billion tax break."""
13277,True,True,False,arg_only_right,0,4,1,"""Marco Rubio made it clear: Not only does he think Donald Trump is a con man, he went on to say he doesn't trust Donald Trump with the nuclear codes."""
13298,Half-true,Half-true,False,arg_only_right,0,2,3,"""What the District of Columbia was trying to do (with its handgun ban) was to protect toddlers from guns."""
13309,Pants-fire,Pants-fire,False,arg_only_right,0,1,2,"When Hillary Clinton ""ran the State Department, $6 billion was missing. How do you miss $6 billion? You ran the State Department, $6 billion was either stolen — they don't know."""
13387,Pants-fire,Pants-fire,False,arg_only_right,0,1,3,"""One of George Soros' companies has provided some of the (voting) machines"" for some states."
13405,Half-true,Half-true,False,arg_only_right,0,2,2,"""One in five American households have nobody under the same roof that's got a job."""
13444,Barely-true,Pants-fire,False,both_wrong_different,2,1,5,"""There’s a section in the Constitution called the Emoluments Clause that says no one, nor their spouses, can take money from foreigners. (Hillary Clinton) has to be guilty of 70 or 100 counts just on that one charge."""
13456,False,False,False,both_correct,0,0,1,"""1928 was last time Republicans had the White House, the House and the Senate."""
13484,Pants-fire,Pants-fire,False,arg_only_right,0,1,2,"Harambe received 15,000 votes in the presidential election."
13495,Mostly-true,Mostly-true,False,arg_only_right,0,3,3,"""In 2015 roughly 10,000 political arrests occurred in Cuba. That is five times as many as occurred in 2010, when there were only about 2,000."""
13520,Mostly-true,False,False,both_wrong_same,3,3,3,"""More than two-thirds of the aliens the Obama administration has brought to the United States under the president's Central American Minors program weren’t actually minors at all."""
